Year	DOY	Hour	Min	 Dectime	RSS_Paved	RSS_Bldgs	RSS_EveTr	RSS_DecTr	RSS_Grass	RSS_BSoil	RSS_Water	state_Paved	state_Bldgs	state_EveTr	state_DecTr	state_Grass	state_BSoil	state_Water	      RS	      RA	      RB	  RAsnow	 vpd_hPa	  avdens	    avcp	    qn_e	   s_hPa	psyc_hPa
2012	 61	  10	  0	 60.4167	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    6.83	   73.56	   10.31	    0.00	    0.02	    1.28	 1009.48	  156.68	    0.56	    0.66
2012	 61	  11	  0	 60.4583	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    5.90	   89.03	   10.31	    0.00	    0.02	    1.28	 1009.90	  206.32	    0.61	    0.67
2012	 61	  12	  0	 60.5000	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    5.46	   71.10	   10.31	    0.00	    0.02	    1.27	 1010.22	  236.26	    0.65	    0.67
2012	 61	  13	  0	 60.5417	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    5.20	   59.54	   10.31	    0.00	    0.02	    1.27	 1010.56	  244.05	    0.68	    0.67
2012	 61	  14	  0	 60.5833	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    -0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    7.57	  103.58	   10.31	    0.00	    0.91	    1.26	 1010.93	  223.06	    0.77	    0.67
2012	 61	  15	  0	 60.6250	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    8.59	   93.69	   10.31	    0.00	    2.66	    1.25	 1010.98	  176.41	    0.88	    0.67
2012	 61	  16	  0	 60.6667	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    -0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    9.31	   65.15	   10.31	    0.00	    4.33	    1.24	 1010.84	  113.65	    0.95	    0.67
2012	 61	  17	  0	 60.7083	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    -0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   13.64	  146.36	   10.31	    0.00	    5.50	    1.24	 1010.74	   49.90	    1.01	    0.67
2012	 61	  18	  0	 60.7500	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    -0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   96.78	  200.00	   10.31	    0.00	    5.32	    1.24	 1010.72	   10.00	    1.00	    0.67
2012	 61	  19	  0	 60.7917	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	 6066.17	  143.81	   10.31	    0.00	    3.64	    1.25	 1010.63	    4.64	    0.90	    0.67
2012	 61	  20	  0	 60.8333	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  106.19	   10.31	    0.00	    2.31	    1.26	 1010.44	    3.47	    0.80	    0.67
2012	 61	  21	  0	 60.8750	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  157.24	   10.31	    0.00	    1.45	    1.27	 1010.12	    2.14	    0.72	    0.67
2012	 61	  22	  0	 60.9167	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  162.92	   10.31	    0.00	    0.70	    1.27	 1009.83	    2.56	    0.64	    0.67
2012	 61	  23	  0	 60.9583	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  117.45	   10.31	    0.00	    0.28	    1.28	 1009.60	    2.85	    0.59	    0.67
2012	 62	   0	  0	 61.0000	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  109.61	   10.31	    0.00	    0.08	    1.29	 1009.33	    2.57	    0.55	    0.67
2012	 62	   1	  0	 61.0417	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  119.96	   10.31	    0.00	    0.01	    1.29	 1009.08	    1.79	    0.52	    0.66
2012	 62	   2	  0	 61.0833	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  142.73	   10.31	    0.00	    0.01	    1.29	 1008.88	    0.94	    0.50	    0.66
2012	 62	   3	  0	 61.1250	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    0.01	    1.30	 1008.70	    0.24	    0.48	    0.66
2012	 62	   4	  0	 61.1667	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  200.00	   10.31	    0.00	    0.01	    1.30	 1008.67	    0.10	    0.48	    0.66
2012	 62	   5	  0	 61.2083	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  194.78	   10.31	    0.00	    0.01	    1.30	 1008.59	   -0.26	    0.47	    0.66
2012	 62	   6	  0	 61.2500	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  178.38	   10.31	    0.00	    0.01	    1.30	 1008.47	   -0.71	    0.45	    0.66
2012	 62	   7	  0	 61.2917	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	 5136.98	  197.99	   10.31	    0.00	    0.01	    1.30	 1008.42	    0.14	    0.45	    0.66
2012	 62	   8	  0	 61.3333	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   58.00	  179.80	   10.31	    0.00	    0.01	    1.30	 1008.39	    8.24	    0.44	    0.66
2012	 62	   9	  0	 61.3750	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   17.67	  179.80	   10.31	    0.00	    0.01	    1.30	 1008.65	   36.24	    0.47	    0.66
2012	 62	  10	  0	 61.4167	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    8.25	  179.80	   10.31	    0.00	    0.01	    1.29	 1009.21	  108.16	    0.54	    0.66
2012	 62	  11	  0	 61.4583	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    6.16	  120.25	   10.31	    0.00	    0.02	    1.28	 1009.82	  183.15	    0.60	    0.67
2012	 62	  12	  0	 61.5000	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    5.47	   89.03	   10.31	    0.00	    0.02	    1.27	 1010.27	  224.27	    0.65	    0.67
2012	 62	  13	  0	 61.5417	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    5.34	   89.03	   10.31	    0.00	    0.02	    1.27	 1010.81	  189.04	    0.71	    0.67
2012	 62	  14	  0	 61.5833	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    9.90	   74.48	   10.31	    0.00	    1.42	    1.26	 1011.02	  104.77	    0.81	    0.67
2012	 62	  15	  0	 61.6250	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    -0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   13.76	  112.87	   10.31	    0.00	    3.12	    1.25	 1010.84	   55.91	    0.89	    0.67
2012	 62	  16	  0	 61.6667	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   24.98	  200.00	   10.31	    0.00	    3.30	    1.25	 1010.61	   26.42	    0.87	    0.67
2012	 62	  17	  0	 61.7083	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   86.25	  198.79	   10.31	    0.00	    2.52	    1.25	 1010.38	   11.29	    0.80	    0.67
2012	 62	  18	  0	 61.7500	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	 1614.65	  107.65	    9.65	    0.00	    1.48	    1.26	 1010.35	    7.35	    0.74	    0.67
2012	 62	  19	  0	 61.7917	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	 9998.92	   83.35	   10.19	    0.00	    0.97	    1.26	 1010.31	    5.72	    0.71	    0.66
2012	 62	  20	  0	 61.8333	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  107.76	   10.31	    0.00	    0.90	    1.26	 1010.26	    3.28	    0.70	    0.66
2012	 62	  21	  0	 61.8750	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  142.33	   10.31	    0.00	    0.82	    1.26	 1010.32	    2.30	    0.70	    0.66
2012	 62	  22	  0	 61.9167	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  130.92	   10.31	    0.00	    0.59	    1.26	 1010.40	    2.87	    0.70	    0.66
2012	 62	  23	  0	 61.9583	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  105.69	   10.31	    0.00	    0.46	    1.26	 1010.45	    3.15	    0.69	    0.66
2012	 63	   0	  0	 62.0000	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  105.15	   10.31	    0.00	    0.38	    1.26	 1010.47	    3.40	    0.69	    0.66
2012	 63	   1	  0	 62.0417	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  131.30	   10.31	    0.00	    0.15	    1.26	 1010.50	    4.83	    0.68	    0.66
2012	 63	   2	  0	 62.0833	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  179.80	   10.31	    0.00	    0.02	    1.26	 1010.50	    5.61	    0.67	    0.66
2012	 63	   3	  0	 62.1250	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  179.80	   10.31	    0.00	    0.02	    1.26	 1010.50	    5.62	    0.67	    0.66
2012	 63	   4	  0	 62.1667	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   95.20	   10.23	    0.00	    0.02	    1.26	 1010.63	    6.03	    0.68	    0.66
2012	 63	   5	  0	 62.2083	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   80.35	   10.19	    0.00	    0.02	    1.26	 1010.79	    6.49	    0.70	    0.66
2012	 63	   6	  0	 62.2500	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   74.50	    9.60	    0.00	    0.02	    1.25	 1010.93	    6.93	    0.72	    0.66
2012	 63	   7	  0	 62.2917	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	 5240.91	   64.09	    8.39	    0.00	    0.02	    1.25	 1011.05	    7.65	    0.73	    0.66
2012	 63	   8	  0	 62.3333	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   83.53	   57.85	    7.87	    0.00	    0.02	    1.25	 1011.11	   12.49	    0.73	    0.66
2012	 63	   9	  0	 62.3750	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    -0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   14.39	   49.31	    7.45	    0.00	    0.19	    1.25	 1011.13	   34.28	    0.75	    0.66
2012	 63	  10	  0	 62.4167	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   11.40	   47.63	    7.44	    0.00	    0.75	    1.25	 1011.07	   64.39	    0.77	    0.66
2012	 63	  11	  0	 62.4583	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    -0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   17.27	   50.42	    7.28	    0.00	    0.85	    1.25	 1011.04	   37.36	    0.77	    0.66
2012	 63	  12	  0	 62.5000	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    7.32	   39.63	    7.14	    0.00	    0.30	    1.25	 1011.28	  105.64	    0.77	    0.66
2012	 63	  13	  0	 62.5417	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    6.94	   37.99	    7.25	    0.00	    0.62	    1.24	 1011.60	  179.73	    0.82	    0.66
2012	 63	  14	  0	 62.5833	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    8.43	   41.66	    7.13	    0.00	    2.68	    1.24	 1011.47	  155.42	    0.92	    0.66
2012	 63	  15	  0	 62.6250	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    7.92	   39.28	    6.92	    0.00	    6.02	    1.23	 1010.36	  154.29	    1.00	    0.66
2012	 63	  16	  0	 62.6667	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	    8.97	   40.07	    6.81	    0.00	    8.12	    1.23	 1009.22	   91.85	    1.00	    0.66
2012	 63	  17	  0	 62.7083	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   16.23	   85.06	    7.79	    0.00	    6.47	    1.24	 1009.60	   27.36	    0.94	    0.66
2012	 63	  18	  0	 62.7500	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	   85.84	  165.70	    9.40	    0.00	    4.82	    1.24	 1010.01	    2.34	    0.89	    0.66
2012	 63	  19	  0	 62.7917	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	 6024.55	   99.50	    8.22	    0.00	    3.86	    1.24	 1010.03	   -2.98	    0.84	    0.66
2012	 63	  20	  0	 62.8333	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   72.89	    8.04	    0.00	    2.49	    1.25	 1010.20	   -1.19	    0.78	    0.66
2012	 63	  21	  0	 62.8750	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  166.70	    9.73	    0.00	    1.55	    1.26	 1010.24	   -0.04	    0.73	    0.66
2012	 63	  22	  0	 62.9167	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	  116.60	    9.12	    0.00	    0.96	    1.26	 1010.27	    1.08	    0.70	    0.66
2012	 63	  23	  0	 62.9583	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   75.34	    8.66	    0.00	    0.59	    1.26	 1010.25	    1.96	    0.68	    0.66
2012	 64	   0	  0	 63.0000	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   81.01	    9.43	    0.00	    0.29	    1.27	 1010.16	    3.01	    0.65	    0.66
2012	 64	   1	  0	 63.0417	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   82.81	    9.86	    0.00	    0.15	    1.27	 1010.20	    3.75	    0.65	    0.66
2012	 64	   2	  0	 63.0833	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   78.85	    9.32	    0.00	    0.24	    1.26	 1010.30	    3.40	    0.66	    0.66
2012	 64	   3	  0	 63.1250	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   70.61	    8.53	    0.00	    0.31	    1.26	 1010.42	    3.31	    0.68	    0.66
2012	 64	   4	  0	 63.1667	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   65.40	    8.21	    0.00	    0.23	    1.26	 1010.52	    4.17	    0.69	    0.66
2012	 64	   5	  0	 63.2083	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.00	       0.00	       0.00	       0.00	   20000.00	10000.00	   63.21	    8.16	    0.00	    0.09	    1.26	 1010.66	    5.58	    0.69	    0.66
2012	 64	   6	  0	 63.2500	   185.36	   195.60	   667.99	   343.90	   743.31	   392.22	     0.00	       0.30	       0.28	       0.36	       0.36	       0.36	       0.28	   20000.00	10000.00	   66.88	    8.49	    0.00	    0.02	    1.26	 1010.72	    6.17	    0.69	    0.66
2012	 64	   7	  0	 63.2917	    33.55	    63.15	   102.05	     8.74	   125.89	   175.06	     0.00	       0.48	       0.40	       1.04	       1.03	       1.04	       0.40	   20000.00	 5391.95	   72.36	    8.85	    0.00	    0.02	    1.26	 1010.66	    6.32	    0.69	    0.66
2012	 64	   8	  0	 63.3333	    16.60	    40.90	    19.45	     0.00	    26.39	    70.06	     0.00	       0.47	       0.31	       1.35	       1.35	       1.35	       0.31	   20000.00	  145.32	   67.86	    8.47	    0.00	    0.02	    1.26	 1010.67	    8.55	    0.69	    0.66
2012	 64	   9	  0	 63.3750	     2.38	     8.25	     2.97	     0.00	     4.50	    13.18	     0.00	       0.55	       0.36	       1.59	       1.59	       1.59	       0.36	   20000.00	   30.00	   57.54	    7.87	    0.00	    0.02	    1.25	 1010.76	   17.22	    0.70	    0.66
2012	 64	  10	  0	 63.4167	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.56	       0.30	       1.75	       1.75	       1.76	       0.30	   20000.00	   12.67	   47.47	    7.32	    0.00	    0.10	    1.25	 1010.91	   34.46	    0.72	    0.66
2012	 64	  11	  0	 63.4583	    -0.00	    -0.00	    -0.00	    -0.00	    -0.00	    -0.00	    -0.00	       0.57	       0.31	       1.77	       1.77	       1.77	       0.31	   20000.00	   10.26	   43.23	    7.09	    0.00	    0.17	    1.25	 1011.08	   47.72	    0.74	    0.66
2012	 64	  12	  0	 63.5000	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.52	       0.21	       1.68	       1.68	       1.68	       0.21	   20000.00	    7.80	   38.08	    6.90	    0.00	    0.26	    1.25	 1011.16	   78.86	    0.75	    0.66
2012	 64	  13	  0	 63.5417	    -0.00	    -0.00	    -0.00	    -0.00	    -0.00	    -0.00	    -0.00	       0.71	       0.43	       2.01	       2.01	       2.01	       0.43	   20000.00	   11.63	   42.35	    6.98	    0.00	    0.33	    1.24	 1011.14	   42.86	    0.75	    0.66
2012	 64	  14	  0	 63.5833	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.99	       0.61	       2.85	       2.85	       2.85	       0.61	   20000.00	   14.88	   48.68	    7.26	    0.00	    0.47	    1.25	 1010.47	   37.03	    0.69	    0.66
2012	 64	  15	  0	 63.6250	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.86	       0.38	       2.56	       2.56	       2.56	       0.38	   20000.00	   14.56	   40.53	    6.90	    0.00	    0.41	    1.26	 1009.49	   43.12	    0.58	    0.66
2012	 64	  16	  0	 63.6667	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	       0.75	       0.37	       2.26	       2.26	       2.26	       0.37	   20000.00	   15.30	   36.66	    6.75	    0.00	    0.20	    1.27	 1009.08	   39.28	    0.53	    0.65
2012	 64	  17	  0	 63.7083	     0.00	    10.17	     0.00	     0.00	     0.03	    14.93	     0.00	       0.68	       0.31	       2.09	       2.09	       2.10	       0.31	   20000.00	   30.77	   41.13	    6.85	    0.00	    0.14	    1.27	 1009.13	   18.43	    0.53	    0.66
2012	 64	  18	  0	 63.7500	     0.55	    64.41	    -0.00	    -0.00	     3.98	   115.34	    -0.00	       0.60	       0.27	       1.90	       1.90	       1.90	       0.27	   20000.00	  368.92	   50.25	    7.16	    0.00	    0.15	    1.27	 1009.29	    6.91	    0.55	    0.66
2012	 64	  19	  0	 63.7917	     7.99	   182.16	     0.87	     0.00	    17.65	   376.38	     0.00	       0.57	       0.27	       1.80	       1.80	       1.80	       0.27	   20000.00	 6828.22	   89.47	    8.13	    0.00	    0.51	    1.27	 1009.32	    1.95	    0.57	    0.66
2012	 64	  20	  0	 63.8333	     1.00	    92.02	     0.37	     0.00	     8.38	   235.47	     0.00	       0.63	       0.36	       1.89	       1.89	       1.89	       0.36	   20000.00	10000.00	   70.94	    7.52	    0.00	    0.90	    1.27	 1009.19	   -2.22	    0.58	    0.66
2012	 64	  21	  0	 63.8750	     6.40	   166.00	     1.19	     0.00	     9.44	   341.63	     0.00	       0.58	       0.26	       1.85	       1.85	       1.86	       0.26	   20000.00	10000.00	   61.63	    7.15	    0.00	    1.25	    1.27	 1008.98	   -6.26	    0.58	    0.66
2012	 64	  22	  0	 63.9167	    25.41	   299.91	    14.42	    -0.00	    27.72	   543.06	    -0.00	       0.49	       0.16	       1.59	       1.59	       1.59	       0.16	   20000.00	10000.00	   58.17	    6.98	    0.00	    1.71	    1.27	 1008.73	  -10.89	    0.58	    0.66
2012	 64	  23	  0	 63.9583	    43.16	   415.33	    31.11	    -0.00	    45.76	   706.91	    -0.00	       0.43	       0.12	       1.40	       1.39	       1.40	       0.12	   20000.00	10000.00	   57.95	    6.95	    0.00	    1.94	    1.27	 1008.51	  -13.83	    0.57	    0.66
2012	 65	   0	  0	 64.0000	    60.86	   539.39	    48.61	     0.00	    65.32	   881.53	     0.00	       0.39	       0.10	       1.25	       1.24	       1.26	       0.10	   20000.00	10000.00	   61.28	    7.02	    0.00	    1.98	    1.27	 1008.38	  -15.25	    0.56	    0.66
2012	 65	   1	  0	 64.0417	    69.56	   591.60	    59.35	    -0.00	    75.93	   938.65	    -0.00	       0.36	       0.08	       1.14	       1.11	       1.15	       0.09	   20000.00	10000.00	   56.66	    6.96	    0.00	    1.83	    1.28	 1008.38	  -14.86	    0.55	    0.66
2012	 65	   2	  0	 64.0833	    76.23	   634.37	    68.43	     0.88	    84.82	   980.69	     0.00	       0.33	       0.07	       1.04	       1.01	       1.05	       0.08	   20000.00	10000.00	   52.53	    6.91	    0.00	    1.64	    1.28	 1008.42	  -13.95	    0.54	    0.66
2012	 65	   3	  0	 64.1250	    83.30	   685.35	    78.01	     8.41	    94.59	  1034.53	     0.00	       0.31	       0.07	       0.96	       0.91	       0.97	       0.07	   20000.00	10000.00	   50.17	    6.87	    0.00	    1.50	    1.28	 1008.43	  -13.37	    0.54	    0.66
2012	 65	   4	  0	 64.1667	    94.38	   771.26	    91.80	    17.88	   109.45	  1136.00	     0.00	       0.29	       0.06	       0.89	       0.84	       0.90	       0.07	   20000.00	10000.00	   50.38	    6.88	    0.00	    1.58	    1.28	 1008.41	  -14.11	    0.54	    0.66
2012	 65	   5	  0	 64.2083	   108.46	   884.67	   109.00	    28.87	   128.17	  1268.51	    -0.00	       0.28	       0.05	       0.83	       0.76	       0.84	       0.06	   20000.00	10000.00	   51.68	    6.89	    0.00	    1.78	    1.28	 1008.38	  -15.39	    0.55	    0.66
2012	 65	   6	  0	 64.2500	   109.26	   817.29	   112.92	    37.00	   130.92	  1115.31	     0.00	       0.26	       0.05	       0.77	       0.70	       0.78	       0.06	   20000.00	 6626.33	   48.27	    6.82	    0.00	    1.85	    1.28	 1008.40	  -15.52	    0.55	    0.66
2012	 65	   7	  0	 64.2917	    64.15	   262.48	    67.02	    28.64	    75.07	   302.50	     0.00	       0.25	       0.04	       0.71	       0.64	       0.73	       0.05	   20000.00	  467.47	   52.30	    6.91	    0.00	    1.71	    1.28	 1008.49	   -7.14	    0.55	    0.66
2012	 65	   8	  0	 64.3333	     3.81	     6.57	     3.90	     2.37	     4.13	     6.64	     0.00	       0.22	       0.01	       0.64	       0.56	       0.65	       0.01	   20000.00	   21.44	   45.17	    6.83	    0.00	    1.52	    1.28	 1008.58	   37.98	    0.55	    0.66
2012	 65	   9	  0	 64.3750	    -0.00	     0.00	    -0.00	    -0.00	    -0.00	     0.00	    -0.00	       0.15	       0.00	       0.51	       0.44	       0.52	       0.00	   20000.00	   13.84	   33.82	    6.66	    0.00	    1.39	    1.28	 1008.66	  111.82	    0.55	    0.66
2012	 65	  10	  0	 64.4167	    -0.00	     0.00	    -0.00	    -0.00	    -0.00	     0.00	    -0.00	       0.05	       0.00	       0.33	       0.26	       0.34	       0.00	   20000.00	   11.60	   30.56	    6.62	    0.00	    1.57	    1.27	 1008.77	  186.65	    0.58	    0.66
2012	 65	  11	  0	 64.4583	     0.00	     0.00	    -0.00	    -0.00	     0.00	     0.00	     0.00	       0.00	       0.00	       0.10	       0.05	       0.10	       0.00	   20000.00	   10.44	   29.62	    6.60	    0.00	    2.09	    1.27	 1008.85	  228.98	    0.62	    0.66
