Year	DOY	Hour	Min	 Dectime	 azimuth	altitude	GlobalRad	DiffuseRad	DirectRad	 Kdown2d	   Kup2d	  Ksouth	   Kwest	  Knorth	   Keast	 Ldown2d	   Lup2d	  Lsouth	   Lwest	  Lnorth	   Least	    Tmrt	      I0	      CI	SH_Ground	SH_Walls	SVF_Ground	SVF_Roof	SVF_BdVeg	Emis_Sky	      Ta	      Tg	      Tw
2012	  1	   1	  0	  0.0417	   36.19	  -20.79	     0.14	      0.00	     0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  335.03	  352.90	  343.28	  343.28	  343.28	  343.28	    5.80	   65.44	    0.48	     0.00	    0.00	      0.97	    0.97	     0.97	    0.79	   11.35	    0.00	    0.00
2012	  1	   2	  0	  0.0833	   21.17	  -18.59	     0.02	      0.00	     0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  335.85	  353.58	  344.01	  344.01	  344.01	  344.01	    5.95	   65.43	    0.48	     0.00	    0.00	      0.97	    0.97	     0.97	    0.79	   11.48	    0.00	    0.00
2012	  1	   3	  0	  0.1250	   35.34	  -14.19	     0.00	      0.00	     0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  335.54	  353.13	  343.63	  343.63	  343.63	  343.63	    5.87	   65.42	    0.48	     0.00	    0.00	      0.97	    0.97	     0.97	    0.79	   11.39	    0.00	    0.00
2012	  1	   4	  0	  0.1667	   48.45	   -7.94	     0.00	      0.00	     0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  334.64	  352.24	  342.74	  342.74	  342.74	  342.74	    5.69	   65.43	    0.48	     0.00	    0.00	      0.97	    0.97	     0.97	    0.79	   11.21	    0.00	    0.00
2012	  1	   5	  0	  0.2083	   60.59	    0.15	     0.00	      0.00	     0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  330.36	  351.91	  340.64	  340.64	  340.69	  340.69	    5.26	   53.32	    0.53	     0.27	    0.23	      0.97	    0.97	     0.97	    0.79	   11.15	    0.00	    0.00
2012	  1	   6	  0	  0.2500	   72.09	    8.39	     0.00	      0.00	     0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  343.56	  352.15	  346.46	  346.46	  346.55	  346.55	    6.47	  161.38	    0.35	     0.90	    0.50	      0.97	    0.97	     0.97	    0.79	   11.13	    0.07	    0.00
2012	  1	   7	  0	  0.2917	   83.41	   17.45	     0.00	      0.00	     0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  351.42	  352.62	  350.09	  350.09	  350.18	  350.18	    7.22	  331.31	    0.24	     0.96	    0.50	      0.97	    0.97	     0.97	    0.78	   10.99	    0.31	    0.00
2012	  1	   8	  0	  0.3333	   95.13	   26.77	     2.17	      0.00	     2.17	    2.11	    0.21	    0.96	    0.96	    0.96	    0.96	  354.91	  352.26	  351.46	  351.38	  351.39	  351.47	    7.62	  497.68	    0.18	     0.97	    0.50	      0.97	    0.97	     0.97	    0.78	   10.79	    0.44	    0.00
2012	  1	   9	  0	  0.3750	  108.06	   35.90	    18.51	      0.00	    18.51	   18.04	    1.80	    8.17	    8.17	    8.17	    8.17	  355.35	  351.52	  351.24	  351.15	  351.15	  351.24	    8.63	  648.23	    0.16	     0.98	    0.50	      0.97	    0.97	     0.97	    0.78	   10.58	    0.50	    0.00
2012	  1	  10	  0	  0.4167	  123.27	   44.30	    52.63	      0.00	    52.63	   51.27	    5.11	   23.21	   23.21	   23.21	   23.21	  354.37	  351.26	  350.66	  350.57	  350.57	  350.66	   10.69	  772.44	    0.16	     0.99	    0.50	      0.97	    0.97	     0.97	    0.78	   10.52	    0.50	    0.00
2012	  1	  11	  0	  0.4583	  142.04	   51.16	    82.04	      0.00	    82.04	   79.93	    7.97	   36.18	   36.18	   36.18	   36.18	  355.15	  352.48	  351.69	  351.60	  351.60	  351.69	   12.72	  862.05	    0.17	     0.99	    0.50	      0.97	    0.97	     0.97	    0.78	   10.79	    0.48	    0.00
2012	  1	  12	  0	  0.5000	  165.01	   55.32	    72.46	      0.00	    72.46	   70.60	    7.04	   31.95	   31.95	   31.95	   31.95	  358.36	  353.62	  353.72	  353.63	  353.64	  353.72	   12.51	  911.25	    0.14	     0.99	    0.50	      0.97	    0.97	     0.97	    0.78	   11.02	    0.47	    0.04
2012	  1	  13	  0	  0.5417	  190.31	   55.70	    49.56	      0.00	    49.56	   48.29	    4.82	   21.85	   21.85	   21.85	   21.85	  360.45	  353.88	  354.76	  354.76	  354.70	  354.69	   11.29	  916.07	    0.12	     0.99	    0.50	      0.97	    0.97	     0.97	    0.78	   11.03	    0.52	    0.09
2012	  1	  14	  0	  0.5833	  213.93	   52.16	    31.24	      0.00	    31.24	   30.43	    3.04	   13.77	   13.77	   13.77	   13.77	  360.98	  354.29	  355.19	  355.19	  355.13	  355.12	   10.22	  875.49	    0.11	     0.99	    0.50	      0.97	    0.97	     0.97	    0.78	   10.99	    0.64	    0.15
2012	  1	  15	  0	  0.6250	  233.48	   45.70	     8.33	      0.00	     8.33	    8.12	    0.81	    3.68	    3.68	    3.68	    3.68	  360.00	  353.71	  354.38	  354.38	  354.33	  354.35	    8.61	  791.97	    0.10	     0.99	    0.50	      0.97	    0.97	     0.97	    0.78	   10.68	    0.84	    0.21
2012	  1	  16	  0	  0.6667	  249.24	   37.49	     2.39	      0.00	     2.39	    2.33	    0.23	    1.05	    1.05	    1.05	    1.05	  355.90	  352.52	  351.86	  351.86	  351.81	  351.86	    7.72	  672.61	    0.12	     0.98	    0.50	      0.97	    0.97	     0.97	    0.78	   10.18	    1.11	    0.28
2012	  1	  17	  0	  0.7083	  262.49	   28.44	     0.29	      0.00	     0.29	    0.28	    0.03	    0.13	    0.13	    0.13	    0.13	  350.75	  351.87	  349.17	  349.17	  349.09	  349.18	    7.04	  526.35	    0.16	     0.97	    0.50	      0.97	    0.97	     0.97	    0.78	    9.75	    1.43	    0.32
2012	  1	  18	  0	  0.7500	  274.36	   19.10	     0.01	      0.00	     0.01	    0.01	    0.00	    0.00	    0.00	    0.00	    0.00	  345.05	  352.50	  346.88	  346.95	  346.94	  346.96	    6.57	  362.06	    0.22	     0.96	    0.50	      0.97	    0.97	     0.97	    0.78	    9.52	    1.82	    0.31
2012	  1	  19	  0	  0.7917	  285.70	    9.94	     0.00	      0.00	     0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  337.00	  354.29	  344.26	  344.34	  344.34	  344.30	    6.03	  191.31	    0.32	     0.92	    0.50	      0.97	    0.97	     0.97	    0.78	    9.47	    2.36	    0.17
