Year	DOY	Hour	Min	 Dectime	  HDD1_h	  HDD2_c	HDD3_Tmean	HDD4_T5d	   P_day	  DaysSR	GDD_EveTr	GDD_DecTr	GDD_Grass	SDD_EveTr	SDD_DecTr	SDD_Grass	    Tmin	    Tmax	   DLHrs	LAI_EveTr	LAI_DecTr	LAI_Grass	DecidCap	Porosity	AlbEveTr	AlbDecTr	AlbGrass	WU_EveTr1	WU_EveTr2	WU_EveTr3	WU_DecTr1	WU_DecTr2	WU_DecTr3	WU_Grass1	WU_Grass2	WU_Grass3	deltaLAI	LAIlumps	 AlbSnow	DensSnow_Paved	DensSnow_Bldgs	DensSnow_EveTr	DensSnow_DecTr	DensSnow_Grass	DensSnow_BSoil	DensSnow_Water	      a1	      a2	      a3
2011	 23	  23	 55	 22.9965	   12.16	    0.00	      6.10	    4.51	    0.20	    0.00	     0.00	     0.00	     0.00	  -450.00	  -450.00	  -450.00	    4.87	    7.07	    7.50	     4.07	     1.07	     1.67	    0.31	    0.98	    0.10	    0.12	    0.18	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    0.00	    0.28	    0.19	        100.00	        100.00	        100.00	        100.00	        100.00	        100.00	        165.97	    0.34	    0.31	  -31.41
2011	 24	  23	 55	 23.9965	   12.89	    0.00	      5.37	    4.68	    0.20	    0.00	     0.00	     0.00	     0.00	  -450.00	  -450.00	  -450.00	    1.89	    6.47	    8.17	     4.07	     1.07	     1.67	    0.31	    0.98	    0.10	    0.12	    0.18	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    0.00	    0.28	    0.19	        100.00	        100.00	        100.00	        100.00	        100.00	        100.00	        171.59	    0.34	    0.31	  -31.41
2011	 25	  23	 55	 24.9965	   12.73	    0.00	      5.54	    4.85	    0.40	    0.00	     0.00	     0.00	     0.00	  -450.00	  -450.00	  -450.00	    1.87	    7.87	    7.25	     4.07	     1.07	     1.67	    0.31	    0.98	    0.10	    0.12	    0.18	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    0.00	    0.28	    0.19	        100.00	        100.00	        100.00	        100.00	        100.00	        100.00	        177.10	    0.34	    0.31	  -31.41
2011	 26	  23	 55	 25.9965	   13.15	    0.00	      5.12	    4.91	    0.40	    0.00	     0.00	     0.00	     0.00	  -450.00	  -450.00	  -450.00	    2.17	    6.17	    7.17	     4.07	     1.07	     1.67	    0.31	    0.98	    0.10	    0.12	    0.18	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    0.00	    0.28	    0.18	        100.00	        100.00	        100.00	        100.00	        100.00	        100.00	        182.51	    0.34	    0.31	  -31.41
2011	 27	  23	 55	 26.9965	   16.64	    0.00	      1.62	    4.25	    0.00	    1.00	     0.00	     0.00	     0.00	  -450.00	  -450.00	  -450.00	    0.78	    2.47	    7.33	     4.07	     1.07	     1.67	    0.31	    0.98	    0.10	    0.12	    0.18	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    0.00	    0.28	    0.18	        100.00	        100.00	        100.00	        100.00	        100.00	        100.00	        187.80	    0.34	    0.31	  -31.41
2011	 28	  23	 55	 27.9965	   17.79	    0.00	      0.48	    3.50	    0.00	    2.00	     0.00	     0.00	     0.00	  -450.00	  -450.00	  -450.00	   -0.13	    1.87	    8.42	     4.07	     1.07	     1.67	    0.31	    0.98	    0.10	    0.12	    0.18	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    0.00	    0.28	    0.18	        100.00	        100.00	        100.00	        100.00	        100.00	        100.00	        193.00	    0.34	    0.31	  -31.41
2011	 29	  23	 55	 28.9965	   17.66	    0.00	      0.60	    2.92	    0.00	    3.00	     0.00	     0.00	     0.00	  -450.00	  -450.00	  -450.00	    0.07	    1.27	    7.67	     4.07	     1.07	     1.67	    0.31	    0.98	    0.10	    0.12	    0.18	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    0.00	    0.28	    0.18	        100.00	        100.00	        100.00	        100.00	        100.00	        100.00	        198.08	    0.34	    0.31	  -31.41
2011	 30	  23	 55	 29.9965	   17.31	    0.00	      0.95	    2.52	    0.00	    4.00	     0.00	     0.00	     0.00	  -450.00	  -450.00	  -450.00	   -1.73	    4.97	    8.75	     4.07	     1.07	     1.67	    0.31	    0.98	    0.10	    0.12	    0.18	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    0.00	    0.28	    0.18	        100.00	        100.00	        100.00	        100.00	        100.00	        100.00	        203.07	    0.34	    0.31	  -31.41
2011	 31	  23	 55	 30.9965	   18.80	    0.00	     -0.53	    1.91	    0.00	    5.00	     0.00	     0.00	     0.00	  -450.00	  -450.00	  -450.00	   -2.93	    3.77	    8.83	     4.07	     1.07	     1.67	    0.31	    0.98	    0.10	    0.12	    0.18	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    0.00	    0.28	    0.18	        100.00	        100.00	        100.00	        100.00	        100.00	        100.00	        207.96	    0.34	    0.31	  -31.41
2011	 32	  23	 55	 31.9965	   15.56	    0.00	      2.71	    2.07	    0.20	    0.00	     0.00	     0.00	     0.00	  -450.00	  -450.00	  -450.00	   -2.63	    7.77	    8.92	     4.07	     1.07	     1.67	    0.31	    0.98	    0.10	    0.12	    0.18	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    0.00	    0.28	    0.18	        100.00	        100.00	        100.00	        100.00	        100.00	        100.00	        212.75	    0.34	    0.31	  -31.41
