%iy	id	it	imin	Q*	QH	QE	Qs	Qf	Wind	RH	Td	press	rain	Kdn	snow	ldown	fcld	wuh	xsmd	lai_hr	Kdiff	Kdir	Wd
2011	1	1	0	-999	-999	-999	-999	-999	1.330804598453826	99.806603828	4.16155	101.87	0.0	0.0	-999	-999	-999	-999	-999	-999	-999	-999	-999
2011	1	2	0	-999	-999	-999	-999	-999	1.330804598453826	99.806603828	4.16155	101.84	0.0	0.0	-999	-999	-999	-999	-999	-999	-999	-999	-999
2011	1	3	0	-999	-999	-999	-999	-999	2.661609197909274	88.728070803092	4.76155	101.83	0.0	0.0	-999	-999	-999	-999	-999	-999	-999	-999	-999
2011	1	4	0	-999	-999	-999	-999	-999	1.9897466810861453	87.03135853801601	4.66155	101.77	0.0	0.0	-999	-999	-999	-999	-999	-999	-999	-999	-999
2011	1	5	0	-999	-999	-999	-999	-999	2.661609197909274	83.83754721552	4.66155	101.72	0.0	0.0	-999	-999	-999	-999	-999	-999	-999	-999	-999
2011	1	6	0	-999	-999	-999	-999	-999	2.661609197909274	86.83174533036	4.26155	101.7	0.0	0.0	-999	-999	-999	-999	-999	-999	-999	-999	-999
2011	1	7	0	-999	-999	-999	-999	-999	1.9897466810861453	86.632132122704	4.16155	101.7	0.0	0.0	-999	-999	-999	-999	-999	-999	-999	-999	-999
2011	1	8	0	-999	-999	-999	-999	-999	0.6589420826323193	89.82594344520001	3.9615500000000003	101.72	0.0	0.02	-999	-999	-999	-999	-999	-999	-999	-999	-999
2011	1	9	0	-999	-999	-999	-999	-999	1.9897466810861453	88.32884438778001	4.16155	101.73	0.0	4.05	-999	-999	-999	-999	-999	-999	-999	-999	-999
2011	1	10	0	-999	-999	-999	-999	-999	1.9897466810861453	88.428650991608	4.36155	101.76	0.0	9.87	-999	-999	-999	-999	-999	-999	-999	-999	-999
2011	1	11	0	-999	-999	-999	-999	-999	1.330804598453826	88.728070803092	4.76155	101.77	0.0	55.39	-999	-999	-999	-999	-999	-999	-999	-999	-999
2011	1	12	0	-999	-999	-999	-999	-999	1.9897466810861453	90.424783068168	5.16155	101.77	0.0	87.4	-999	-999	-999	-999	-999	-999	-999	-999	-999
2011	1	13	0	-999	-999	-999	-999	-999	1.330804598453826	89.227103822232	5.96155	101.74	0.0	52.73	-999	-999	-999	-999	-999	-999	-999	-999	-999
2011	1	14	0	-999	-999	-999	-999	-999	1.9897466810861453	95.215500051912	5.96155	101.72	0.0	27.9	-999	-999	-999	-999	-999	-999	-999	-999	-999
2011	1	15	0	-999	-999	-999	-999	-999	1.9897466810861453	99.806603828	5.96155	101.73	0.0	13.8	-999	-999	-999	-999	-999	-999	-999	-999	-999
2011	1	16	0	-999	-999	-999	-999	-999	2.661609197909274	96.81240571316	6.16155	101.77	0.0	4.44	-999	-999	-999	-999	-999	-999	-999	-999	-999
2011	1	17	0	-999	-999	-999	-999	-999	1.330804598453826	98.409311374408	6.16155	101.83	0.2	0.06	-999	-999	-999	-999	-999	-999	-999	-999	-999
2011	1	18	0	-999	-999	-999	-999	-999	3.9924137963631	98.209698166752	5.76155	101.85	0.0	0.0	-999	-999	-999	-999	-999	-999	-999	-999	-999
2011	1	19	0	-999	-999	-999	-999	-999	1.9897466810861453	98.10989156292399	4.66155	101.87	0.0	0.0	-999	-999	-999	-999	-999	-999	-999	-999	-999
2011	1	20	0	-999	-999	-999	-999	-999	0.6589420826323193	99.806603828	4.46155	101.9	0.0	0.0	-999	-999	-999	-999	-999	-999	-999	-999	-999
2011	1	21	0	-999	-999	-999	-999	-999	1.9897466810861453	99.806603828	4.26155	101.93	0.0	0.0	-999	-999	-999	-999	-999	-999	-999	-999	-999
2011	1	22	0	-999	-999	-999	-999	-999	1.9897466810861453	94.716467032772	3.9615500000000003	101.97	0.0	0.0	-999	-999	-999	-999	-999	-999	-999	-999	-999
2011	1	23	0	-999	-999	-999	-999	-999	2.661609197909274	93.119561371524	3.76155	101.98	0.0	0.0	-999	-999	-999	-999	-999	-999	-999	-999	-999
2011	2	0	0	-999	-999	-999	-999	-999	1.9897466810861453	94.61666042894399	3.26155	101.99	0.0	0.0	-999	-999	-999	-999	-999	-999	-999	-999	-999
2011	2	1	0	-999	-999	-999	-999	-999	1.330804598453826	92.919948163868	3.06155	101.99	0.0	0.0	-999	-999	-999	-999	-999	-999	-999	-999	-999
2011	2	2	0	-999	-999	-999	-999	-999	1.9897466810861453	93.019754767696	2.9615500000000003	102.0	0.0	0.0	-999	-999	-999	-999	-999	-999	-999	-999	-999
2011	2	3	0	-999	-999	-999	-999	-999	1.9897466810861453	91.12342929496398	2.76155	102.02	0.0	0.0	-999	-999	-999	-999	-999	-999	-999	-999	-999
2011	2	4	0	-999	-999	-999	-999	-999	1.330804598453826	94.417047221288	2.26155	102.04	0.0	0.0	-999	-999	-999	-999	-999	-999	-999	-999	-999
