Year	DOY	Hour	Min	 Dectime	 azimuth	altitude	GlobalRad	DiffuseRad	DirectRad	 Kdown2d	   Kup2d	  Ksouth	   Kwest	  Knorth	   Keast	 Ldown2d	   Lup2d	  Lsouth	   Lwest	  Lnorth	   Least	    Tmrt	      I0	      CI	     gvf	  shadow	     svf	svfbuveg	      Ta	      Tg
2012	  1	  20	  0	  0.8333	  297.39	    1.44	     0.00	      0.00	     0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  342.63	  392.17	  362.19	  362.19	  362.19	  362.19	    9.67	   32.44	    0.70	    0.67	    0.67	    0.82	    0.82	    9.66	    9.30
2012	  1	  21	  0	  0.8750	  309.43	   -6.75	     0.00	      0.00	     0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  334.11	  389.42	  359.11	  359.11	  359.11	  359.11	    9.01	    9.40	    1.00	    0.00	    0.00	    0.82	    0.82	    9.40	    9.03
2012	  1	  22	  0	  0.9167	  322.38	  -13.31	     0.00	      0.00	     0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  329.13	  385.12	  354.17	  354.17	  354.17	  354.17	    8.04	    9.04	    1.00	    0.00	    0.00	    0.82	    0.82	    9.04	    8.59
2012	  1	  23	  0	  0.9583	  336.40	  -18.05	     0.00	      0.00	     0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  323.59	  379.26	  348.17	  348.17	  348.17	  348.17	    6.85	    8.55	    1.00	    0.00	    0.00	    0.82	    0.82	    8.56	    7.96
2012	  2	   0	  0	  1.0000	  351.30	  -20.64	     0.00	      0.00	     0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  319.85	  372.59	  342.89	  342.89	  342.89	  342.89	    5.79	    7.96	    1.00	    0.00	    0.00	    0.82	    0.82	    7.97	    7.26
2012	  2	   1	  0	  1.0417	   36.59	  -20.82	     0.00	      0.00	     0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  316.97	  365.54	  337.93	  337.93	  337.93	  337.93	    4.78	    7.36	    1.00	    0.00	    0.00	    0.82	    0.82	    7.37	    6.49
2012	  2	   2	  0	  1.0833	   21.58	  -18.57	     0.00	      0.00	     0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  314.32	  360.83	  334.21	  334.21	  334.21	  334.21	    4.01	    6.93	    1.00	    0.00	    0.00	    0.82	    0.82	    6.94	    5.99
2012	  2	   3	  0	  1.1250	   35.75	  -14.13	     0.00	      0.00	     0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  312.04	  356.94	  331.08	  331.08	  331.08	  331.08	    3.36	    6.55	    1.00	    0.00	    0.00	    0.82	    0.82	    6.57	    5.59
2012	  2	   4	  0	  1.1667	   48.87	   -7.87	     0.00	      0.00	     0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  309.97	  351.84	  327.51	  327.51	  327.51	  327.51	    2.61	    6.10	    1.00	    0.00	    0.00	    0.82	    0.82	    6.13	    5.01
2012	  2	   5	  0	  1.2083	   61.04	    0.24	     0.00	      0.00	     0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  310.00	  347.03	  324.06	  324.06	  324.06	  324.06	    1.91	   20.44	    0.78	    0.58	    0.58	    0.82	    0.82	    5.73	    4.42
2012	  2	   6	  0	  1.2500	   72.57	    8.46	     0.00	      0.00	     0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  309.25	  344.89	  321.84	  321.84	  321.84	  321.84	    1.46	  134.46	    0.35	    1.00	    1.00	    0.82	    0.82	    5.41	    4.31
2012	  2	   7	  0	  1.2917	   83.93	   17.51	     0.00	      0.00	     0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  307.15	  345.41	  320.80	  320.80	  320.80	  320.80	    1.24	  273.86	    0.23	    1.00	    1.00	    0.82	    0.82	    5.19	    4.64
2012	  2	   8	  0	  1.3333	   95.73	   26.78	     3.33	      0.00	     3.33	    2.76	    0.28	    3.33	    3.33	    3.33	    3.33	  305.18	  345.23	  319.55	  319.55	  319.55	  319.55	    1.46	  410.20	    0.18	    1.00	    1.00	    0.82	    0.82	    4.97	    4.81
2012	  2	   9	  0	  1.3750	  108.75	   35.85	    31.28	      0.00	    31.28	   25.99	    2.60	   31.28	   31.28	   31.28	   31.28	  303.21	  343.44	  317.66	  317.66	  317.66	  317.66	    4.98	  533.41	    0.18	    1.00	    1.00	    0.82	    0.82	    4.64	    4.78
2012	  2	  10	  0	  1.4167	  124.05	   44.17	   100.83	      0.02	   100.82	   83.80	    8.38	  100.82	  100.82	  100.82	  100.83	  301.19	  343.39	  316.43	  316.43	  316.43	  316.43	   13.89	  635.03	    0.25	    1.00	    1.00	    0.82	    0.82	    4.38	    5.03
2012	  2	  11	  0	  1.4583	  142.88	   50.91	   175.13	      1.75	   173.76	  145.82	   14.58	  174.65	  173.76	  173.76	  174.37	  300.03	  347.28	  317.29	  317.29	  317.29	  317.29	   22.87	  708.01	    0.32	    1.00	    1.00	    0.82	    0.82	    4.53	    5.67
2012	  2	  12	  0	  1.5000	  165.77	   54.93	   223.95	      4.26	   220.46	  186.80	   18.68	  222.82	  220.46	  220.46	  221.03	  300.44	  353.67	  320.08	  320.08	  320.08	  320.08	   28.62	  747.07	    0.36	    1.00	    1.00	    0.82	    0.82	    4.99	    6.51
2012	  2	  13	  0	  1.5417	  190.83	   55.20	   226.01	      4.56	   222.26	  188.57	   18.86	  224.80	  222.74	  222.26	  222.27	  298.25	  354.81	  319.22	  319.22	  319.22	  319.22	   28.69	  750.31	    0.36	    1.00	    1.00	    0.82	    0.82	    5.13	    6.60
2012	  2	  14	  0	  1.5833	  214.18	   51.62	   185.74	      2.81	   183.52	  154.79	   15.48	  184.97	  184.46	  183.52	  183.52	  294.42	  352.35	  315.95	  315.95	  315.95	  315.95	   23.82	  717.19	    0.33	    1.00	    1.00	    0.82	    0.82	    5.04	    6.20
2012	  2	  15	  0	  1.6250	  233.56	   45.17	   116.14	      0.51	   115.77	   96.59	    9.66	  116.00	  116.03	  115.77	  115.77	  293.48	  352.88	  315.61	  315.61	  315.61	  315.61	   15.66	  648.93	    0.27	    1.00	    1.00	    0.82	    0.82	    5.27	    6.07
2012	  2	  16	  0	  1.6667	  249.26	   37.00	    38.33	      0.00	    38.33	   31.85	    3.18	   38.33	   38.33	   38.33	   38.33	  294.55	  354.16	  316.75	  316.75	  316.75	  316.75	    5.81	  550.37	    0.19	    1.00	    1.00	    0.82	    0.82	    5.58	    6.02
2012	  2	  17	  0	  1.7083	  262.50	   27.98	     3.81	      0.00	     3.81	    3.16	    0.32	    3.81	    3.81	    3.81	    3.81	  294.52	  350.50	  315.28	  315.28	  315.28	  315.28	    0.65	  428.83	    0.17	    1.00	    1.00	    0.82	    0.82	    5.29	    5.57
2012	  2	  18	  0	  1.7500	  274.40	   18.69	     0.03	      0.00	     0.03	    0.03	    0.00	    0.03	    0.03	    0.03	    0.03	  295.54	  345.53	  313.91	  313.91	  313.91	  313.91	   -0.20	  292.70	    0.22	    1.00	    1.00	    0.82	    0.82	    4.85	    5.00
2012	  2	  19	  0	  1.7917	  285.78	    9.57	     0.00	      0.00	     0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  296.30	  343.16	  313.42	  313.42	  313.42	  313.42	   -0.32	  152.19	    0.33	    1.00	    1.00	    0.82	    0.82	    4.72	    4.64
2012	  2	  20	  0	  1.8333	  297.25	    1.22	     0.00	      0.00	     0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  293.97	  341.52	  312.06	  312.06	  312.06	  312.06	   -0.63	   28.96	    0.71	    0.67	    0.67	    0.82	    0.82	    4.67	    4.36
2012	  2	  21	  0	  1.8750	  309.31	   -7.01	     0.00	      0.00	     0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  291.44	  340.59	  311.52	  311.52	  311.52	  311.52	   -0.78	    4.63	    1.00	    0.00	    0.00	    0.82	    0.82	    4.63	    4.20
2012	  2	  22	  0	  1.9167	  322.30	  -13.56	     0.00	      0.00	     0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  293.00	  341.29	  312.75	  312.75	  312.75	  312.75	   -0.52	    4.74	    1.00	    0.00	    0.00	    0.82	    0.82	    4.74	    4.23
2012	  2	  23	  0	  1.9583	  336.35	  -18.31	     0.00	      0.00	     0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  296.71	  344.70	  316.48	  316.48	  316.48	  316.48	    0.29	    5.14	    1.00	    0.00	    0.00	    0.82	    0.82	    5.14	    4.53
2012	  3	   0	  0	  2.0000	  351.30	  -20.91	     0.00	      0.00	     0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  301.31	  349.76	  321.50	  321.50	  321.50	  321.50	    1.36	    5.70	    1.00	    0.00	    0.00	    0.82	    0.82	    5.71	    5.00
2012	  3	   1	  0	  2.0417	   36.63	  -21.09	     0.00	      0.00	     0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  305.97	  354.88	  326.58	  326.58	  326.58	  326.58	    2.43	    6.24	    1.00	    0.00	    0.00	    0.82	    0.82	    6.25	    5.49
2012	  3	   2	  0	  2.0833	   21.67	  -18.82	     0.00	      0.00	     0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  310.39	  360.70	  331.84	  331.84	  331.84	  331.84	    3.53	    6.84	    1.00	    0.00	    0.00	    0.82	    0.82	    6.85	    6.06
2012	  3	   3	  0	  2.1250	   35.88	  -14.37	     0.00	      0.00	     0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  315.31	  367.68	  337.91	  337.91	  337.91	  337.91	    4.78	    7.58	    1.00	    0.00	    0.00	    0.82	    0.82	    7.59	    6.69
2012	  3	   4	  0	  2.1667	   49.02	   -8.09	     0.00	      0.00	     0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  321.21	  372.86	  343.71	  343.71	  343.71	  343.71	    5.95	    8.21	    1.00	    0.00	    0.00	    0.82	    0.82	    8.23	    7.06
2012	  3	   5	  0	  2.2083	   61.21	    0.03	     0.41	      0.07	     0.41	    0.34	    0.03	    0.41	    0.41	    0.44	    0.47	  330.44	  377.53	  349.37	  349.37	  349.37	  349.37	    7.18	   20.72	    0.81	    0.50	    0.50	    0.82	    0.82	    8.66	    7.52
2012	  3	   6	  0	  2.2500	   72.76	    8.27	     0.75	      0.00	     0.75	    0.62	    0.06	    0.75	    0.75	    0.75	    0.75	  340.96	  386.20	  357.21	  357.21	  357.21	  357.21	    8.82	  130.26	    0.36	    1.00	    1.00	    0.82	    0.82	    9.33	    8.50
2012	  3	   7	  0	  2.2917	   84.13	   17.32	     0.11	      0.00	     0.11	    0.09	    0.01	    0.11	    0.11	    0.11	    0.11	  345.52	  395.35	  363.57	  363.57	  363.57	  363.57	    9.99	  268.11	    0.24	    1.00	    1.00	    0.82	    0.82	   10.21	    9.33
2012	  3	   8	  0	  2.3333	   95.94	   26.59	     0.75	      0.00	     0.75	    0.62	    0.06	    0.75	    0.75	    0.75	    0.75	  346.17	  400.33	  365.94	  365.94	  365.94	  365.94	   10.55	  402.98	    0.17	    1.00	    1.00	    0.82	    0.82	   10.74	    9.72
2012	  3	   9	  0	  2.3750	  108.97	   35.66	     5.28	      0.00	     5.28	    4.39	    0.44	    5.28	    5.28	    5.28	    5.28	  347.66	  401.64	  367.35	  367.35	  367.35	  367.35	   11.41	  524.49	    0.14	    1.00	    1.00	    0.82	    0.82	   10.95	    9.75
2012	  3	  10	  0	  2.4167	  124.28	   43.96	    11.67	      0.00	    11.67	    9.70	    0.97	   11.67	   11.67	   11.67	   11.67	  350.47	  404.81	  370.29	  370.29	  370.29	  370.29	   12.78	  624.16	    0.12	    1.00	    1.00	    0.82	    0.82	   11.15	   10.12
2012	  3	  11	  0	  2.4583	  143.08	   50.67	    23.69	      0.00	    23.69	   19.69	    1.97	   23.69	   23.69	   23.69	   23.69	  352.32	  406.08	  371.90	  371.90	  371.90	  371.90	   14.60	  695.48	    0.11	    1.00	    1.00	    0.82	    0.82	   11.42	   10.08
2012	  3	  12	  0	  2.5000	  165.88	   54.67	    24.80	      0.00	    24.80	   20.62	    2.06	   24.80	   24.80	   24.80	   24.80	  354.51	  408.03	  373.98	  373.98	  373.98	  373.98	   15.12	  733.36	    0.10	    1.00	    1.00	    0.82	    0.82	   11.57	   10.29
2012	  3	  13	  0	  2.5417	  190.81	   54.93	    38.76	      0.00	    38.76	   32.22	    3.22	   38.76	   38.76	   38.76	   38.76	  337.35	  384.19	  354.25	  354.25	  354.25	  354.25	   13.18	  739.37	    0.12	    1.00	    1.00	    0.82	    0.82	    9.27	    8.15
2012	  3	  14	  0	  2.5833	  214.06	   51.36	   116.58	      0.00	   116.58	   96.91	    9.69	  116.58	  116.58	  116.58	  116.58	  321.84	  370.44	  339.52	  339.52	  339.52	  339.52	   20.02	  708.87	    0.24	    1.00	    1.00	    0.82	    0.82	    7.42	    7.40
2012	  3	  15	  0	  2.6250	  233.39	   44.92	    88.38	      0.00	    88.38	   73.45	    7.35	   88.38	   88.38	   88.38	   88.38	  320.17	  373.85	  339.88	  339.88	  339.88	  339.88	   16.70	  641.14	    0.23	    1.00	    1.00	    0.82	    0.82	    7.70	    7.78
2012	  3	  16	  0	  2.6667	  249.07	   36.77	    29.29	      0.00	    29.29	   24.33	    2.43	   29.29	   29.29	   29.29	   29.29	  314.34	  370.97	  335.25	  335.25	  335.25	  335.25	    8.29	  544.44	    0.18	    1.00	    1.00	    0.82	    0.82	    7.55	    7.37
2012	  3	  17	  0	  2.7083	  262.33	   27.76	     2.71	      0.00	     2.71	    2.25	    0.22	    2.71	    2.71	    2.71	    2.71	  305.89	  360.59	  326.08	  326.08	  326.08	  326.08	    2.78	  424.63	    0.17	    1.00	    1.00	    0.82	    0.82	    6.54	    6.34
2012	  3	  18	  0	  2.7500	  274.24	   18.47	     0.00	      0.00	     0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  297.96	  352.80	  318.24	  318.24	  318.24	  318.24	    0.74	  289.68	    0.23	    1.00	    1.00	    0.82	    0.82	    5.84	    5.48
2012	  3	  19	  0	  2.7917	  285.63	    9.34	     0.00	      0.00	     0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  294.20	  350.18	  314.96	  314.96	  314.96	  314.96	    0.04	  149.19	    0.33	    1.00	    1.00	    0.82	    0.82	    5.66	    5.14
2012	  3	  20	  0	  2.8333	  297.12	    0.99	     0.00	      0.00	     0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  292.46	  347.41	  313.59	  313.59	  313.59	  313.59	   -0.29	   26.92	    0.73	    0.67	    0.67	    0.82	    0.82	    5.40	    4.83
2012	  3	  21	  0	  2.8750	  309.19	   -7.27	     0.00	      0.00	     0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  289.11	  344.71	  311.95	  311.95	  311.95	  311.95	   -0.68	    5.14	    1.00	    0.00	    0.00	    0.82	    0.82	    5.15	    4.53
2012	  3	  22	  0	  2.9167	  322.21	  -13.82	     0.00	      0.00	     0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  288.34	  340.92	  309.77	  309.77	  309.77	  309.77	   -1.16	    4.77	    1.00	    0.00	    0.00	    0.82	    0.82	    4.77	    4.13
2012	  3	  23	  0	  2.9583	  336.30	  -18.57	     0.00	      0.00	     0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  288.42	  338.50	  308.72	  308.72	  308.72	  308.72	   -1.39	    4.54	    1.00	    0.00	    0.00	    0.82	    0.82	    4.55	    3.85
2012	  4	   0	  0	  3.0000	  351.29	  -21.18	     0.00	      0.00	     0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  289.95	  339.52	  310.07	  310.07	  310.07	  310.07	   -1.10	    4.68	    1.00	    0.00	    0.00	    0.82	    0.82	    4.69	    3.92
2012	  4	   1	  0	  3.0417	   36.68	  -21.35	     0.00	      0.00	     0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  290.43	  340.21	  310.63	  310.63	  310.63	  310.63	   -0.97	    4.83	    1.00	    0.00	    0.00	    0.82	    0.82	    4.84	    3.91
2012	  4	   2	  0	  3.0833	   21.77	  -19.08	     0.00	      0.00	     0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  287.47	  340.03	  308.75	  308.75	  308.75	  308.75	   -1.38	    4.90	    1.00	    0.00	    0.00	    0.82	    0.82	    4.91	    3.80
2012	  4	   3	  0	  3.1250	   36.01	  -14.61	     0.00	      0.00	     0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  285.01	  339.24	  306.90	  306.90	  306.90	  306.90	   -1.78	    4.84	    1.00	    0.00	    0.00	    0.82	    0.82	    4.86	    3.69
2012	  4	   4	  0	  3.1667	   49.18	   -8.32	     0.00	      0.00	     0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  284.80	  336.97	  305.76	  305.76	  305.76	  305.76	   -2.03	    4.61	    1.00	    0.00	    0.00	    0.82	    0.82	    4.62	    3.46
2012	  4	   5	  0	  3.2083	   61.38	   -0.19	     0.00	      0.00	     0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  285.56	  332.87	  303.68	  303.68	  303.68	  303.68	   -2.48	   17.29	    0.81	    0.50	    0.50	    0.82	    0.82	    4.18	    3.04
2012	  4	   6	  0	  3.2500	   72.95	    8.08	     0.00	      0.00	     0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	  286.27	  331.08	  302.63	  302.63	  302.63	  302.63	   -2.70	  129.25	    0.35	    1.00	    1.00	    0.82	    0.82	    3.91	    2.93
2012	  4	   7	  0	  3.2917	   84.34	   17.13	     0.13	      0.00	     0.13	    0.11	    0.01	    0.13	    0.13	    0.13	    0.13	  286.98	  332.79	  303.73	  303.73	  303.73	  303.73	   -2.44	  269.55	    0.24	    1.00	    1.00	    0.82	    0.82	    3.91	    3.29
2012	  4	   8	  0	  3.3333	   96.16	   26.40	     2.41	      0.00	     2.41	    2.00	    0.20	    2.41	    2.41	    2.41	    2.41	  288.72	  335.80	  305.97	  305.97	  305.97	  305.97	   -1.60	  406.44	    0.18	    1.00	    1.00	    0.82	    0.82	    4.07	    3.76
2012	  4	   9	  0	  3.3750	  109.20	   35.46	    21.51	      0.00	    21.51	   17.87	    1.79	   21.51	   21.51	   21.51	   21.51	  291.52	  339.83	  309.25	  309.25	  309.25	  309.25	    1.87	  529.64	    0.17	    1.00	    1.00	    0.82	    0.82	    4.39	    4.29
2012	  4	  10	  0	  3.4167	  124.51	   43.74	    81.23	      0.00	    81.23	   67.51	    6.75	   81.23	   81.23	   81.23	   81.23	  294.58	  345.50	  313.32	  313.32	  313.32	  313.32	   10.84	  630.73	    0.23	    1.00	    1.00	    0.82	    0.82	    4.72	    5.12
2012	  4	  11	  0	  3.4583	  143.28	   50.43	   110.35	      0.00	   110.35	   91.73	    9.17	  110.35	  110.35	  110.35	  110.35	  297.68	  350.47	  317.16	  317.16	  317.16	  317.16	   15.27	  702.77	    0.23	    1.00	    1.00	    0.82	    0.82	    5.14	    5.71
2012	  4	  12	  0	  3.5000	  166.00	   54.41	   133.84	      0.00	   133.83	  111.26	   11.13	  133.84	  133.83	  133.83	  133.83	  301.30	  356.24	  321.61	  321.61	  321.61	  321.61	   18.94	  740.88	    0.25	    1.00	    1.00	    0.82	    0.82	    5.65	    6.37
2012	  4	  13	  0	  3.5417	  190.80	   54.66	   104.70	      0.00	   104.70	   87.04	    8.70	  104.70	  104.70	  104.70	  104.70	  304.02	  359.95	  324.71	  324.71	  324.71	  324.71	   15.96	  742.74	    0.21	    1.00	    1.00	    0.82	    0.82	    6.09	    6.67
2012	  4	  14	  0	  3.5833	  213.94	   51.10	    53.88	      0.00	    53.88	   44.79	    4.48	   53.88	   53.88	   53.88	   53.88	  306.05	  361.97	  326.73	  326.73	  326.73	  326.73	    9.89	  708.08	    0.15	    1.00	    1.00	    0.82	    0.82	    6.39	    6.76
2012	  4	  15	  0	  3.6250	  233.22	   44.68	    33.36	      0.00	    33.36	   27.72	    2.77	   33.36	   33.36	   33.36	   33.36	  308.69	  364.71	  329.39	  329.39	  329.39	  329.39	    7.69	  639.07	    0.15	    1.00	    1.00	    0.82	    0.82	    6.64	    7.06
2012	  4	  16	  0	  3.6667	  248.89	   36.54	    10.80	      0.00	    10.80	    8.97	    0.90	   10.80	   10.80	   10.80	   10.80	  311.22	  366.05	  331.44	  331.44	  331.44	  331.44	    5.03	  540.61	    0.14	    1.00	    1.00	    0.82	    0.82	    6.83	    7.13
2012	  4	  17	  0	  3.7083	  262.15	   27.53	     0.98	      0.00	     0.98	    0.82	    0.08	    0.98	    0.98	    0.98	    0.98	  316.51	  367.13	  335.02	  335.02	  335.02	  335.02	    4.40	  418.99	    0.17	    1.00	    1.00	    0.82	    0.82	    6.95	    7.22
2012	  4	  18	  0	  3.7500	  274.07	   18.24	     0.01	      0.00	     0.01	    0.01	    0.00	    0.01	    0.01	    0.01	    0.01	  320.59	  367.49	  337.60	  337.60	  337.60	  337.60	    4.79	  283.52	    0.23	    1.00	    1.00	    0.82	    0.82	    7.14	    7.11
2012	  4	  19	  0	  3.7917	  285.47	    9.12	     0.11	      0.00	     0.11	    0.09	    0.01	    0.11	    0.11	    0.11	    0.11	  321.44	  366.64	  337.77	  337.77	  337.77	  337.77	    4.83	  144.00	    0.34	    1.00	    1.00	    0.82	    0.82	    7.41	    6.66
